danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.758,0.707,9,-6.434,0,0.0526,0.223,0.0,0.309,0.564,93.947,audio_features,0lEQFpuJSpREmNlc2h3PA2,spotify:track:0lEQFpuJSpREmNlc2h3PA2,https://api.spotify.com/v1/tracks/0lEQFpuJSpREmNlc2h3PA2,https://api.spotify.com/v1/audio-analysis/0lEQFpuJSpREmNlc2h3PA2,176170,4
0.586,0.486,0,-8.938,0,0.0741,0.81,0.0,0.111,0.197,130.707,audio_features,1VFbCJBWO26Gv641kr8ZMQ,spotify:track:1VFbCJBWO26Gv641kr8ZMQ,https://api.spotify.com/v1/tracks/1VFbCJBWO26Gv641kr8ZMQ,https://api.spotify.com/v1/audio-analysis/1VFbCJBWO26Gv641kr8ZMQ,156116,3
0.549,0.493,1,-8.589,0,0.113,0.488,8.42e-05,0.134,0.396,79.617,audio_features,0aKl63MnUIVKkXlVtp2vLr,spotify:track:0aKl63MnUIVKkXlVtp2vLr,https://api.spotify.com/v1/tracks/0aKl63MnUIVKkXlVtp2vLr,https://api.spotify.com/v1/audio-analysis/0aKl63MnUIVKkXlVtp2vLr,147000,4
0.682,0.806,0,-6.184,1,0.0418,0.000461,0.0,0.217,0.872,109.972,audio_features,2bqS0QtnXGjOYs3z6VtSyW,spotify:track:2bqS0QtnXGjOYs3z6VtSyW,https://api.spotify.com/v1/tracks/2bqS0QtnXGjOYs3z6VtSyW,https://api.spotify.com/v1/audio-analysis/2bqS0QtnXGjOYs3z6VtSyW,204756,4
0.537,0.64,1,-10.441,1,0.104,0.146,0.878,0.157,0.222,130.051,audio_features,7vOmSP2647oNUGGEhWd1cr,spotify:track:7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/tracks/7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/audio-analysis/7vOmSP2647oNUGGEhWd1cr,103495,4
0.566,0.67,9,-3.531,1,0.0401,0.000639,0.0,0.213,0.337,150.791,audio_features,0w9ZBj1sdjzemjX2E8WONY,spotify:track:0w9ZBj1sdjzemjX2E8WONY,https://api.spotify.com/v1/tracks/0w9ZBj1sdjzemjX2E8WONY,https://api.spotify.com/v1/audio-analysis/0w9ZBj1sdjzemjX2E8WONY,103311,4
0.611,0.565,1,-4.732,1,0.0452,0.0145,0.0,0.637,0.409,140.03,audio_features,7vD6fJg66dEzbYXVvEyQCh,spotify:track:7vD6fJg66dEzbYXVvEyQCh,https://api.spotify.com/v1/tracks/7vD6fJg66dEzbYXVvEyQCh,https://api.spotify.com/v1/audio-analysis/7vD6fJg66dEzbYXVvEyQCh,112423,4
0.943,0.662,1,-5.53,1,0.327,0.162,2.16e-05,0.148,0.906,124.067,audio_features,62XPynwhhzYp7A0Q51MmYT,spotify:track:62XPynwhhzYp7A0Q51MmYT,https://api.spotify.com/v1/tracks/62XPynwhhzYp7A0Q51MmYT,https://api.spotify.com/v1/audio-analysis/62XPynwhhzYp7A0Q51MmYT,114924,4
0.66,0.763,5,-5.101,0,0.0351,0.107,0.0,0.229,0.61,108.054,audio_features,6awpF8KkBWuZr1ElN2xkaW,spotify:track:6awpF8KkBWuZr1ElN2xkaW,https://api.spotify.com/v1/tracks/6awpF8KkBWuZr1ElN2xkaW,https://api.spotify.com/v1/audio-analysis/6awpF8KkBWuZr1ElN2xkaW,245188,4
0.873,0.458,1,-9.917,0,0.0609,0.3,0.00434,0.342,0.775,94.556,audio_features,4vsqEFz8rPG8Y3H21ToDnZ,spotify:track:4vsqEFz8rPG8Y3H21ToDnZ,https://api.spotify.com/v1/tracks/4vsqEFz8rPG8Y3H21ToDnZ,https://api.spotify.com/v1/audio-analysis/4vsqEFz8rPG8Y3H21ToDnZ,144762,4
0.776,0.56,11,-10.458,0,0.0403,0.77,0.0288,0.164,0.283,119.98,audio_features,0cOftxEWGyu4XAqEsqmdWS,spotify:track:0cOftxEWGyu4XAqEsqmdWS,https://api.spotify.com/v1/tracks/0cOftxEWGyu4XAqEsqmdWS,https://api.spotify.com/v1/audio-analysis/0cOftxEWGyu4XAqEsqmdWS,148000,4
0.715,0.515,8,-8.115,0,0.22,0.219,1.88e-06,0.0886,0.2,87.57,audio_features,0VEa1GMVIwm61IXrdaJGhI,spotify:track:0VEa1GMVIwm61IXrdaJGhI,https://api.spotify.com/v1/tracks/0VEa1GMVIwm61IXrdaJGhI,https://api.spotify.com/v1/audio-analysis/0VEa1GMVIwm61IXrdaJGhI,122057,4
0.84,0.438,2,-8.77,0,0.044,0.198,0.0,0.203,0.108,111.027,audio_features,3mhA3HuRldiEtTvCpJ2Act,spotify:track:3mhA3HuRldiEtTvCpJ2Act,https://api.spotify.com/v1/tracks/3mhA3HuRldiEtTvCpJ2Act,https://api.spotify.com/v1/audio-analysis/3mhA3HuRldiEtTvCpJ2Act,190240,4
0.761,0.787,11,-9.548,0,0.179,0.00424,0.00062,0.0959,0.626,97.017,audio_features,2exFGKMI5StgFVW4Hwhg8k,spotify:track:2exFGKMI5StgFVW4Hwhg8k,https://api.spotify.com/v1/tracks/2exFGKMI5StgFVW4Hwhg8k,https://api.spotify.com/v1/audio-analysis/2exFGKMI5StgFVW4Hwhg8k,197893,4
0.741,0.792,1,-5.542,1,0.329,0.0551,0.0,0.317,0.797,98.52,audio_features,3t2qNn63zKaCT1pYyMPIoR,spotify:track:3t2qNn63zKaCT1pYyMPIoR,https://api.spotify.com/v1/tracks/3t2qNn63zKaCT1pYyMPIoR,https://api.spotify.com/v1/audio-analysis/3t2qNn63zKaCT1pYyMPIoR,166693,4
0.694,0.741,1,-3.635,0,0.093,0.0384,0.347,0.383,0.929,95.033,audio_features,1p2IlA7UbxNYenX9uE72V9,spotify:track:1p2IlA7UbxNYenX9uE72V9,https://api.spotify.com/v1/tracks/1p2IlA7UbxNYenX9uE72V9,https://api.spotify.com/v1/audio-analysis/1p2IlA7UbxNYenX9uE72V9,109412,4
0.71,0.587,11,-8.939,1,0.277,0.0115,4.53e-06,0.44,0.839,94.001,audio_features,3bPqgo3RO3ZESEpyCdNsnr,spotify:track:3bPqgo3RO3ZESEpyCdNsnr,https://api.spotify.com/v1/tracks/3bPqgo3RO3ZESEpyCdNsnr,https://api.spotify.com/v1/audio-analysis/3bPqgo3RO3ZESEpyCdNsnr,177067,4
0.469,0.672,5,-9.23,0,0.244,0.202,0.0,0.852,0.682,99.471,audio_features,7DOwjvuLCa6A4hIRzZ27kd,spotify:track:7DOwjvuLCa6A4hIRzZ27kd,https://api.spotify.com/v1/tracks/7DOwjvuLCa6A4hIRzZ27kd,https://api.spotify.com/v1/audio-analysis/7DOwjvuLCa6A4hIRzZ27kd,285093,4
0.865,0.752,0,-2.461,1,0.272,0.39,7.96e-05,0.106,0.791,95.377,audio_features,4kVxStqN7DeoZje5aidAn3,spotify:track:4kVxStqN7DeoZje5aidAn3,https://api.spotify.com/v1/tracks/4kVxStqN7DeoZje5aidAn3,https://api.spotify.com/v1/audio-analysis/4kVxStqN7DeoZje5aidAn3,206947,4
0.768,0.589,5,-4.365,1,0.238,0.245,0.0,0.0674,0.796,88.891,audio_features,5Jy0ljGOTUUM63K1SwrgQs,spotify:track:5Jy0ljGOTUUM63K1SwrgQs,https://api.spotify.com/v1/tracks/5Jy0ljGOTUUM63K1SwrgQs,https://api.spotify.com/v1/audio-analysis/5Jy0ljGOTUUM63K1SwrgQs,90120,4
0.621,0.792,5,-5.614,0,0.213,0.0144,3.93e-05,0.364,0.529,142.157,audio_features,6uJyY7qVPXe4QmWhRbGrhY,spotify:track:6uJyY7qVPXe4QmWhRbGrhY,https://api.spotify.com/v1/tracks/6uJyY7qVPXe4QmWhRbGrhY,https://api.spotify.com/v1/audio-analysis/6uJyY7qVPXe4QmWhRbGrhY,244000,4
0.457,0.633,5,-7.704,0,0.27,0.465,6e-05,0.114,0.543,91.863,audio_features,75yIue8dwthQA0QKd9ktyI,spotify:track:75yIue8dwthQA0QKd9ktyI,https://api.spotify.com/v1/tracks/75yIue8dwthQA0QKd9ktyI,https://api.spotify.com/v1/audio-analysis/75yIue8dwthQA0QKd9ktyI,259907,4
0.718,0.56,11,-10.219,0,0.576,0.447,0.0,0.559,0.498,83.697,audio_features,6zKxJQHHUQB6PzjNlevLD8,spotify:track:6zKxJQHHUQB6PzjNlevLD8,https://api.spotify.com/v1/tracks/6zKxJQHHUQB6PzjNlevLD8,https://api.spotify.com/v1/audio-analysis/6zKxJQHHUQB6PzjNlevLD8,191113,4
0.425,0.464,2,-11.234,1,0.0619,0.588,0.0918,0.138,0.417,86.237,audio_features,2V4eAawNoRSM5C2MZIosdg,spotify:track:2V4eAawNoRSM5C2MZIosdg,https://api.spotify.com/v1/tracks/2V4eAawNoRSM5C2MZIosdg,https://api.spotify.com/v1/audio-analysis/2V4eAawNoRSM5C2MZIosdg,106992,4
0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,audio_features,4G3dZN9o3o2X4VKwt4CLts,spotify:track:4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/tracks/4G3dZN9o3o2X4VKwt4CLts,https://api.spotify.com/v1/audio-analysis/4G3dZN9o3o2X4VKwt4CLts,303493,4
0.798,0.624,7,-7.249,1,0.391,0.417,1.01e-05,0.34,0.347,89.02,audio_features,4dmh3OPtAhbEybhGoOG9TE,spotify:track:4dmh3OPtAhbEybhGoOG9TE,https://api.spotify.com/v1/tracks/4dmh3OPtAhbEybhGoOG9TE,https://api.spotify.com/v1/audio-analysis/4dmh3OPtAhbEybhGoOG9TE,270800,4
0.805,0.653,8,-11.251,0,0.185,0.138,0.0,0.1,0.257,100.349,audio_features,5CRM9TgBcwRbK3LyHUJhrQ,spotify:track:5CRM9TgBcwRbK3LyHUJhrQ,https://api.spotify.com/v1/tracks/5CRM9TgBcwRbK3LyHUJhrQ,https://api.spotify.com/v1/audio-analysis/5CRM9TgBcwRbK3LyHUJhrQ,270067,4
0.571,0.76,8,-4.11,1,0.155,0.0325,1.08e-05,0.183,0.571,83.938,audio_features,5RS7qhJzQnw5zLF7D7tXsN,spotify:track:5RS7qhJzQnw5zLF7D7tXsN,https://api.spotify.com/v1/tracks/5RS7qhJzQnw5zLF7D7tXsN,https://api.spotify.com/v1/audio-analysis/5RS7qhJzQnw5zLF7D7tXsN,137276,4
0.538,0.444,7,-15.171,1,0.256,0.000186,0.0788,0.135,0.338,116.866,audio_features,20wI0EcUbR0A1jvSUnqYSR,spotify:track:20wI0EcUbR0A1jvSUnqYSR,https://api.spotify.com/v1/tracks/20wI0EcUbR0A1jvSUnqYSR,https://api.spotify.com/v1/audio-analysis/20wI0EcUbR0A1jvSUnqYSR,239702,5
0.523,0.476,7,-10.932,1,0.0406,0.74,0.0,0.117,0.689,75.907,audio_features,6SP0QBGknpFuSXX4Lk8h5T,spotify:track:6SP0QBGknpFuSXX4Lk8h5T,https://api.spotify.com/v1/tracks/6SP0QBGknpFuSXX4Lk8h5T,https://api.spotify.com/v1/audio-analysis/6SP0QBGknpFuSXX4Lk8h5T,156000,1
0.63,0.478,6,-11.111,1,0.0564,0.23,0.0178,0.17,0.393,81.677,audio_features,7f8dNc5pNiwCZIX6A7uYKB,spotify:track:7f8dNc5pNiwCZIX6A7uYKB,https://api.spotify.com/v1/tracks/7f8dNc5pNiwCZIX6A7uYKB,https://api.spotify.com/v1/audio-analysis/7f8dNc5pNiwCZIX6A7uYKB,235293,4
0.619,0.937,1,-5.835,1,0.355,0.16,0.0,0.17,0.677,93.294,audio_features,697zIbTO0LMhupzGblYREm,spotify:track:697zIbTO0LMhupzGblYREm,https://api.spotify.com/v1/tracks/697zIbTO0LMhupzGblYREm,https://api.spotify.com/v1/audio-analysis/697zIbTO0LMhupzGblYREm,249773,4
0.548,0.871,10,-5.28,0,0.276,0.101,0.0,0.57,0.619,86.025,audio_features,6BktHfgC3lb8szkKoy5lk9,spotify:track:6BktHfgC3lb8szkKoy5lk9,https://api.spotify.com/v1/tracks/6BktHfgC3lb8szkKoy5lk9,https://api.spotify.com/v1/audio-analysis/6BktHfgC3lb8szkKoy5lk9,243619,4
0.695,0.674,8,-7.014,1,0.364,0.19,0.0,0.282,0.887,179.58,audio_features,2C3QwVE5adFCVsCqayhPW7,spotify:track:2C3QwVE5adFCVsCqayhPW7,https://api.spotify.com/v1/tracks/2C3QwVE5adFCVsCqayhPW7,https://api.spotify.com/v1/audio-analysis/2C3QwVE5adFCVsCqayhPW7,247627,4
0.54,0.738,6,-5.34,0,0.446,0.272,0.0,0.199,0.528,178.727,audio_features,5mxVKAuunOKqcBfR5ivbRf,spotify:track:5mxVKAuunOKqcBfR5ivbRf,https://api.spotify.com/v1/tracks/5mxVKAuunOKqcBfR5ivbRf,https://api.spotify.com/v1/audio-analysis/5mxVKAuunOKqcBfR5ivbRf,365333,4
0.4,0.645,8,-11.066,1,0.488,0.549,0.587,0.113,0.765,81.558,audio_features,1c2ioaI7DjOlwzdxka4xYT,spotify:track:1c2ioaI7DjOlwzdxka4xYT,https://api.spotify.com/v1/tracks/1c2ioaI7DjOlwzdxka4xYT,https://api.spotify.com/v1/audio-analysis/1c2ioaI7DjOlwzdxka4xYT,219855,4
0.509,0.81,8,-4.309,1,0.438,0.0707,0.0,0.131,0.659,179.698,audio_features,2MJW4o0nm9vNN6mb64hTUT,spotify:track:2MJW4o0nm9vNN6mb64hTUT,https://api.spotify.com/v1/tracks/2MJW4o0nm9vNN6mb64hTUT,https://api.spotify.com/v1/audio-analysis/2MJW4o0nm9vNN6mb64hTUT,196440,4
0.761,0.674,1,-5.839,1,0.0576,0.103,0.019,0.238,0.441,95.035,audio_features,4EcwMZC5srOdOVUTIkQWkW,spotify:track:4EcwMZC5srOdOVUTIkQWkW,https://api.spotify.com/v1/tracks/4EcwMZC5srOdOVUTIkQWkW,https://api.spotify.com/v1/audio-analysis/4EcwMZC5srOdOVUTIkQWkW,263173,4
0.754,0.705,1,-7.957,1,0.276,0.471,0.0,0.132,0.881,98.037,audio_features,42v8EO158oSmr9woPST711,spotify:track:42v8EO158oSmr9woPST711,https://api.spotify.com/v1/tracks/42v8EO158oSmr9woPST711,https://api.spotify.com/v1/audio-analysis/42v8EO158oSmr9woPST711,127760,4
0.729,0.676,8,-6.78,1,0.13,0.172,0.0964,0.116,0.294,89.923,audio_features,0u2wSGaB3lXybviXQvP23F,spotify:track:0u2wSGaB3lXybviXQvP23F,https://api.spotify.com/v1/tracks/0u2wSGaB3lXybviXQvP23F,https://api.spotify.com/v1/audio-analysis/0u2wSGaB3lXybviXQvP23F,250783,4
0.57,0.553,1,-9.137,1,0.665,0.557,5.67e-05,0.375,0.828,175.559,audio_features,3Mz4AoWIedMfzCib1LYwMZ,spotify:track:3Mz4AoWIedMfzCib1LYwMZ,https://api.spotify.com/v1/tracks/3Mz4AoWIedMfzCib1LYwMZ,https://api.spotify.com/v1/audio-analysis/3Mz4AoWIedMfzCib1LYwMZ,346667,4
0.697,0.942,10,-2.975,0,0.372,0.136,0.0,0.0463,0.789,163.9,audio_features,2qDTVDLjK4PctCvC8Mg19x,spotify:track:2qDTVDLjK4PctCvC8Mg19x,https://api.spotify.com/v1/tracks/2qDTVDLjK4PctCvC8Mg19x,https://api.spotify.com/v1/audio-analysis/2qDTVDLjK4PctCvC8Mg19x,180165,4
0.78,0.733,0,-4.974,1,0.422,0.125,0.0,0.14,0.75,93.787,audio_features,1l7xvA5XajmKQDo1h8Vc3K,spotify:track:1l7xvA5XajmKQDo1h8Vc3K,https://api.spotify.com/v1/tracks/1l7xvA5XajmKQDo1h8Vc3K,https://api.spotify.com/v1/audio-analysis/1l7xvA5XajmKQDo1h8Vc3K,187027,4
0.613,0.88,1,-7.643,1,0.26,0.0636,2.92e-06,0.667,0.779,86.965,audio_features,4so0c8plnJDYDCZtZCfsHr,spotify:track:4so0c8plnJDYDCZtZCfsHr,https://api.spotify.com/v1/tracks/4so0c8plnJDYDCZtZCfsHr,https://api.spotify.com/v1/audio-analysis/4so0c8plnJDYDCZtZCfsHr,238440,4
0.507,0.838,8,-4.955,0,0.358,0.0853,0.0,0.232,0.748,80.562,audio_features,3oFn11Yah34EHZMEZY7FlL,spotify:track:3oFn11Yah34EHZMEZY7FlL,https://api.spotify.com/v1/tracks/3oFn11Yah34EHZMEZY7FlL,https://api.spotify.com/v1/audio-analysis/3oFn11Yah34EHZMEZY7FlL,311040,4
0.52,0.926,6,-3.653,1,0.325,0.63,0.0,0.354,0.832,81.886,audio_features,5cKn5FOPz6NcdtdFoCDHEv,spotify:track:5cKn5FOPz6NcdtdFoCDHEv,https://api.spotify.com/v1/tracks/5cKn5FOPz6NcdtdFoCDHEv,https://api.spotify.com/v1/audio-analysis/5cKn5FOPz6NcdtdFoCDHEv,180227,4
0.464,0.556,1,-10.207,1,0.248,0.381,0.0,0.394,0.842,94.612,audio_features,17vv44Grd1z9E78FkUoSsG,spotify:track:17vv44Grd1z9E78FkUoSsG,https://api.spotify.com/v1/tracks/17vv44Grd1z9E78FkUoSsG,https://api.spotify.com/v1/audio-analysis/17vv44Grd1z9E78FkUoSsG,291147,4
0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,audio_features,28qA8y1sz0FTuSapsCxNOG,spotify:track:28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/tracks/28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/audio-analysis/28qA8y1sz0FTuSapsCxNOG,222497,4
0.613,0.837,11,-6.346,1,0.226,0.093,0.0,0.199,0.608,176.118,audio_features,4TQLzzZc8BlwAhavAIl9bn,spotify:track:4TQLzzZc8BlwAhavAIl9bn,https://api.spotify.com/v1/tracks/4TQLzzZc8BlwAhavAIl9bn,https://api.spotify.com/v1/audio-analysis/4TQLzzZc8BlwAhavAIl9bn,149227,4
0.514,0.734,5,-7.037,0,0.119,0.117,0.0,0.0819,0.76,90.776,audio_features,3jj5c4DGogPb9xglsxl4BI,spotify:track:3jj5c4DGogPb9xglsxl4BI,https://api.spotify.com/v1/tracks/3jj5c4DGogPb9xglsxl4BI,https://api.spotify.com/v1/audio-analysis/3jj5c4DGogPb9xglsxl4BI,175582,4
0.629,0.904,6,-6.189,0,0.344,0.124,0.0,0.261,0.721,99.73,audio_features,63J9sQnp8NxLuOgeqgAS6O,spotify:track:63J9sQnp8NxLuOgeqgAS6O,https://api.spotify.com/v1/tracks/63J9sQnp8NxLuOgeqgAS6O,https://api.spotify.com/v1/audio-analysis/63J9sQnp8NxLuOgeqgAS6O,233493,4
0.373,0.791,10,-5.53,1,0.327,0.103,0.0,0.58,0.563,88.269,audio_features,7bn4LTsRdWrcNHdtoAGObH,spotify:track:7bn4LTsRdWrcNHdtoAGObH,https://api.spotify.com/v1/tracks/7bn4LTsRdWrcNHdtoAGObH,https://api.spotify.com/v1/audio-analysis/7bn4LTsRdWrcNHdtoAGObH,218381,4
0.38,0.723,1,-9.608,0,0.34,0.0774,2.52e-06,0.92,0.804,143.285,audio_features,5aDZOMeCa6VuKJSENFsuGx,spotify:track:5aDZOMeCa6VuKJSENFsuGx,https://api.spotify.com/v1/tracks/5aDZOMeCa6VuKJSENFsuGx,https://api.spotify.com/v1/audio-analysis/5aDZOMeCa6VuKJSENFsuGx,122737,4
0.371,0.689,0,-8.267,0,0.319,0.17,0.0,0.368,0.148,98.922,audio_features,5cYmCxFGza4zrc9vfs9PMV,spotify:track:5cYmCxFGza4zrc9vfs9PMV,https://api.spotify.com/v1/tracks/5cYmCxFGza4zrc9vfs9PMV,https://api.spotify.com/v1/audio-analysis/5cYmCxFGza4zrc9vfs9PMV,180360,4
0.6,0.815,3,-7.663,0,0.206,0.344,8.92e-06,0.172,0.685,88.278,audio_features,0icFJI44Ub8pJ5Wi77OKFF,spotify:track:0icFJI44Ub8pJ5Wi77OKFF,https://api.spotify.com/v1/tracks/0icFJI44Ub8pJ5Wi77OKFF,https://api.spotify.com/v1/audio-analysis/0icFJI44Ub8pJ5Wi77OKFF,234333,4
0.592,0.861,1,-5.177,1,0.249,0.024,0.0,0.492,0.794,90.238,audio_features,4gQdwwPXSXnDkUh4jYqLoC,spotify:track:4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/tracks/4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/audio-analysis/4gQdwwPXSXnDkUh4jYqLoC,196440,4
0.586,0.74,5,-9.182,1,0.302,0.317,0.0,0.464,0.884,93.365,audio_features,3HGHE9hGPEdN1955eoC2hL,spotify:track:3HGHE9hGPEdN1955eoC2hL,https://api.spotify.com/v1/tracks/3HGHE9hGPEdN1955eoC2hL,https://api.spotify.com/v1/audio-analysis/3HGHE9hGPEdN1955eoC2hL,230060,4
0.816,0.597,1,-6.407,1,0.281,0.147,0.0,0.138,0.558,92.04,audio_features,7tx1TUJrT6qxXFXAELqbev,spotify:track:7tx1TUJrT6qxXFXAELqbev,https://api.spotify.com/v1/tracks/7tx1TUJrT6qxXFXAELqbev,https://api.spotify.com/v1/audio-analysis/7tx1TUJrT6qxXFXAELqbev,311960,4
0.873,0.586,7,-5.184,1,0.241,0.191,0.0,0.0849,0.533,92.907,audio_features,3gTTDjDha02XJ4xuS2KF0e,spotify:track:3gTTDjDha02XJ4xuS2KF0e,https://api.spotify.com/v1/tracks/3gTTDjDha02XJ4xuS2KF0e,https://api.spotify.com/v1/audio-analysis/3gTTDjDha02XJ4xuS2KF0e,218080,4
0.58,0.853,6,-8.362,1,0.915,0.319,3.65e-05,0.726,0.65,79.112,audio_features,3RkZ88ENyaY9WRC2yMAUQ0,spotify:track:3RkZ88ENyaY9WRC2yMAUQ0,https://api.spotify.com/v1/tracks/3RkZ88ENyaY9WRC2yMAUQ0,https://api.spotify.com/v1/audio-analysis/3RkZ88ENyaY9WRC2yMAUQ0,220693,4
0.559,0.81,4,-6.263,0,0.123,0.0212,0.00385,0.565,0.7,82.766,audio_features,6gDAXta0lIRF54BSCNeJdF,spotify:track:6gDAXta0lIRF54BSCNeJdF,https://api.spotify.com/v1/tracks/6gDAXta0lIRF54BSCNeJdF,https://api.spotify.com/v1/audio-analysis/6gDAXta0lIRF54BSCNeJdF,202400,4
0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,audio_features,5qbhVL3vB7HwWvb0042B7y,spotify:track:5qbhVL3vB7HwWvb0042B7y,https://api.spotify.com/v1/tracks/5qbhVL3vB7HwWvb0042B7y,https://api.spotify.com/v1/audio-analysis/5qbhVL3vB7HwWvb0042B7y,332229,4
0.549,0.71,1,-6.87,1,0.492,0.252,0.0,0.417,0.536,74.944,audio_features,4eot5ez7vqPdifsGb785tr,spotify:track:4eot5ez7vqPdifsGb785tr,https://api.spotify.com/v1/tracks/4eot5ez7vqPdifsGb785tr,https://api.spotify.com/v1/audio-analysis/4eot5ez7vqPdifsGb785tr,192227,3
0.868,0.982,2,-1.805,1,0.0687,0.116,0.0177,0.0961,0.629,114.943,audio_features,6dvLV48jU5nVM7txsF0CJ7,spotify:track:6dvLV48jU5nVM7txsF0CJ7,https://api.spotify.com/v1/tracks/6dvLV48jU5nVM7txsF0CJ7,https://api.spotify.com/v1/audio-analysis/6dvLV48jU5nVM7txsF0CJ7,198307,4
0.683,0.782,5,-6.794,1,0.0419,0.161,0.0702,0.304,0.722,93.486,audio_features,1jejKW6OoaYB1VFeoNoqAE,spotify:track:1jejKW6OoaYB1VFeoNoqAE,https://api.spotify.com/v1/tracks/1jejKW6OoaYB1VFeoNoqAE,https://api.spotify.com/v1/audio-analysis/1jejKW6OoaYB1VFeoNoqAE,261856,4
0.606,0.84,5,-4.557,0,0.0426,0.0734,0.0,0.184,0.963,184.05,audio_features,530jYbtKd3gGeGFEkFl26p,spotify:track:530jYbtKd3gGeGFEkFl26p,https://api.spotify.com/v1/tracks/530jYbtKd3gGeGFEkFl26p,https://api.spotify.com/v1/audio-analysis/530jYbtKd3gGeGFEkFl26p,234829,4
0.778,0.0273,2,-24.441,1,0.0599,0.836,0.0,0.114,0.68,100.162,audio_features,1DiBjKDrDbAbng2fjHa0cC,spotify:track:1DiBjKDrDbAbng2fjHa0cC,https://api.spotify.com/v1/tracks/1DiBjKDrDbAbng2fjHa0cC,https://api.spotify.com/v1/audio-analysis/1DiBjKDrDbAbng2fjHa0cC,147653,4
0.654,0.846,8,-7.496,1,0.0554,0.0161,1.52e-05,0.127,0.687,94.982,audio_features,4Enc7HrhPxs0fnVGgtgl6E,spotify:track:4Enc7HrhPxs0fnVGgtgl6E,https://api.spotify.com/v1/tracks/4Enc7HrhPxs0fnVGgtgl6E,https://api.spotify.com/v1/audio-analysis/4Enc7HrhPxs0fnVGgtgl6E,211304,4
0.465,0.659,2,-9.667,1,0.0859,0.481,0.0879,0.464,0.459,90.86,audio_features,3253XMeUrQFHdx12VJcGvA,spotify:track:3253XMeUrQFHdx12VJcGvA,https://api.spotify.com/v1/tracks/3253XMeUrQFHdx12VJcGvA,https://api.spotify.com/v1/audio-analysis/3253XMeUrQFHdx12VJcGvA,272304,4
0.366,0.761,7,-9.088,1,0.235,0.497,0.598,0.135,0.657,112.811,audio_features,21vu3orlvzkxjmCEQYb8Cl,spotify:track:21vu3orlvzkxjmCEQYb8Cl,https://api.spotify.com/v1/tracks/21vu3orlvzkxjmCEQYb8Cl,https://api.spotify.com/v1/audio-analysis/21vu3orlvzkxjmCEQYb8Cl,219312,4
0.894,0.0267,2,-22.288,1,0.067,0.938,0.000505,0.0988,0.261,112.052,audio_features,40aWuKXHyKu51Lh0gFmyyW,spotify:track:40aWuKXHyKu51Lh0gFmyyW,https://api.spotify.com/v1/tracks/40aWuKXHyKu51Lh0gFmyyW,https://api.spotify.com/v1/audio-analysis/40aWuKXHyKu51Lh0gFmyyW,160651,4
0.514,0.888,9,-4.604,0,0.0659,0.162,0.000113,0.113,0.667,163.927,audio_features,6rn9Xa38AqjFa3pu2TXHJR,spotify:track:6rn9Xa38AqjFa3pu2TXHJR,https://api.spotify.com/v1/tracks/6rn9Xa38AqjFa3pu2TXHJR,https://api.spotify.com/v1/audio-analysis/6rn9Xa38AqjFa3pu2TXHJR,237936,4
0.754,0.919,8,-2.465,1,0.0278,0.0528,0.000583,0.115,0.731,94.974,audio_features,1r4G6372DcyBa7VskZnQ7z,spotify:track:1r4G6372DcyBa7VskZnQ7z,https://api.spotify.com/v1/tracks/1r4G6372DcyBa7VskZnQ7z,https://api.spotify.com/v1/audio-analysis/1r4G6372DcyBa7VskZnQ7z,188173,4
0.427,0.817,9,-6.542,0,0.211,0.0511,0.0,0.293,0.462,85.886,audio_features,1QMKf4jqOv2TFjYyhOsqmP,spotify:track:1QMKf4jqOv2TFjYyhOsqmP,https://api.spotify.com/v1/tracks/1QMKf4jqOv2TFjYyhOsqmP,https://api.spotify.com/v1/audio-analysis/1QMKf4jqOv2TFjYyhOsqmP,199680,4
0.785,0.0558,9,-25.013,1,0.24,0.937,0.0,0.0991,0.571,137.062,audio_features,5sx3x3kAdGurNyt9aMaZHc,spotify:track:5sx3x3kAdGurNyt9aMaZHc,https://api.spotify.com/v1/tracks/5sx3x3kAdGurNyt9aMaZHc,https://api.spotify.com/v1/audio-analysis/5sx3x3kAdGurNyt9aMaZHc,214160,3
0.805,0.79,11,-5.752,0,0.0902,0.0905,0.000382,0.0702,0.905,129.975,audio_features,2kAJOO9Sa9k74DuYAhlkNE,spotify:track:2kAJOO9Sa9k74DuYAhlkNE,https://api.spotify.com/v1/tracks/2kAJOO9Sa9k74DuYAhlkNE,https://api.spotify.com/v1/audio-analysis/2kAJOO9Sa9k74DuYAhlkNE,210024,4
